Participant ID;Answer Number;Word/Answer;Which section;Question;For OT: level
2_ABK11;18;von;NL-2;Cloze;
2_ABK11;19;so;NL-2;Cloze;
2_ABK11;20;die;NL-2;Cloze;
2_ABK11;21;mit;NL-2;Cloze;
2_ABK11;1;2;SUS-NL;;
2_ABK11;2;3;SUS-NL;;
2_ABK11;3;3;SUS-NL;;
2_ABK11;4;3;SUS-NL;;
2_ABK11;5;3;SUS-NL;;
2_ABK11;6;1;SUS-NL;;
2_ABK11;7;2;SUS-NL;;
2_ABK11;8;3;SUS-NL;;
2_ABK11;9;2;SUS-NL;;
2_ABK11;1;5;Distraction task;;
2_ABK11;1;Teilen;CL-2;OT;OT: Medium
2_ABK11;2;transparente Nutzung der Daten;CL-2;OT;OT: Medium
2_ABK11;1;und;CL-2;Cloze;
2_ABK11;2;Daten;CL-2;Cloze;
2_ABK11;3;-;CL-2;Cloze;
2_ABK11;4;personenbezogenen;CL-2;Cloze;
2_ABK11;5;-;CL-2;Cloze;
2_ABK11;6;-;CL-2;Cloze;
2_ABK11;7;-;CL-2;Cloze;
2_ABK11;8;Person;CL-2;Cloze;
2_ABK11;9;dem;CL-2;Cloze;
2_ABK11;10;muss;CL-2;Cloze;
2_ABK11;11;gesammelten;CL-2;Cloze;
2_ABK11;12;Namen;CL-2;Cloze;
2_ABK11;13;über;CL-2;Cloze;
2_ABK11;14;die Daten;CL-2;Cloze;
2_ABK11;15;die;CL-2;Cloze;
2_ABK11;16;sie;CL-2;Cloze;
2_ABK11;17;Daten;CL-2;Cloze;
2_ABK11;18;-;CL-2;Cloze;
2_ABK11;19;Person;CL-2;Cloze;
2_ABK11;20;Recht;CL-2;Cloze;
2_ABK11;21;Information;CL-2;Cloze;
2_ABK11;22;personenbezogenen;CL-2;Cloze;
2_ABK11;23;personenbezogenen;CL-2;Cloze;
2_ABK11;24;von;CL-2;Cloze;
2_ABK11;25;so;CL-2;Cloze;
2_ABK11;26;Person;CL-2;Cloze;
2_ABK11;27;der;CL-2;Cloze;
2_ABK11;1;4;SUS-CL;;
2_ABK11;2;3;SUS-CL;;
2_ABK11;3;3;SUS-CL;;
2_ABK11;4;3;SUS-CL;;
2_ABK11;5;2;SUS-CL;;
2_ABK11;6;2;SUS-CL;;
2_ABK11;7;3;SUS-CL;;
2_ABK11;8;2;SUS-CL;;
2_ABK11;9;2;SUS-CL;;
2_ABK11;1;3;Regular use of CL;;
3_BAK10;1;Verbrechen;CL-3;Cloze;
3_BAK10;2;dies;CL-3;Cloze;
3_BAK10;3;wird;CL-3;Cloze;
3_BAK10;4;werden;CL-3;Cloze;
3_BAK10;5;Vergehen;CL-3;Cloze;
3_BAK10;6;dies;CL-3;Cloze;
3_BAK10;7;wird;CL-3;Cloze;
3_BAK10;8;werden;CL-3;Cloze;
3_BAK10;9;begeht;CL-3;Cloze;
3_BAK10;10;will;CL-3;Cloze;
3_BAK10;11;bewusst;CL-3;Cloze;
3_BAK10;12;Verbrechen;CL-3;Cloze;
3_BAK10;13;sich;CL-3;Cloze;
3_BAK10;14;es;CL-3;Cloze;
3_BAK10;15;handelt;CL-3;Cloze;
3_BAK10;16;um;CL-3;Cloze;
3_BAK10;17;Person;CL-3;Cloze;
3_BAK10;18;erlaubt;CL-3;Cloze;
3_BAK10;19;der;CL-3;Cloze;
3_BAK10;20;die;CL-3;Cloze;
3_BAK10;21;bewusst;CL-3;Cloze;
3_BAK10;22;bewusst;CL-3;Cloze;
3_BAK10;23;missachtet;CL-3;Cloze;
3_BAK10;24;handelt;CL-3;Cloze;
3_BAK10;25;Tat;CL-3;Cloze;
3_BAK10;26;ist;CL-3;Cloze;
3_BAK10;27;mit;CL-3;Cloze;
3_BAK10;28;Tat;CL-3;Cloze;
3_BAK10;29;ist;CL-3;Cloze;
3_BAK10;30;mit;CL-3;Cloze;
3_BAK10;31;Person;CL-3;Cloze;
3_BAK10;32;angemessene;CL-3;Cloze;
3_BAK10;33;der;CL-3;Cloze;
3_BAK10;34;dann;CL-3;Cloze;
3_BAK10;35;Sorgfalt;CL-3;Cloze;
3_BAK10;1;2;SUS-CL;;
3_BAK10;2;4;SUS-CL;;
3_BAK10;3;2;SUS-CL;;
3_BAK10;4;3;SUS-CL;;
3_BAK10;5;4;SUS-CL;;
3_BAK10;6;3;SUS-CL;;
3_BAK10;7;4;SUS-CL;;
3_BAK10;8;2;SUS-CL;;
3_BAK10;9;4;SUS-CL;;
3_BAK10;1;Vergehen;CL-3;OT;OT: Medium
3_BAK10;2;bewusstes;CL-3;OT;OT: High
3_BAK10;3;Vergehen;CL-3;OT;OT: Medium
3_BAK10;4;bewusstes;CL-3;OT;OT: High
3_BAK10;5;ignoriert;CL-3;OT;OT: Low
3_BAK10;6;Nachlässigkeit;CL-3;OT;OT: Medium
3_BAK10;7;Nachlässigkeit;CL-3;OT;OT: Medium
3_BAK10;1;5;Distraction task;;
3_BAK10;1;vorsätzlich;NL-3;OT;OT: Medium
3_BAK10;1;explizit;NL-3;Cloze;
3_BAK10;2;der;NL-3;Cloze;
3_BAK10;3;Vergehen;NL-3;Cloze;
3_BAK10;4;Verbrechen;NL-3;Cloze;
3_BAK10;5;Tat;NL-3;Cloze;
3_BAK10;6;begeht;NL-3;Cloze;
3_BAK10;7;die;NL-3;Cloze;
3_BAK10;8;möglich;NL-3;Cloze;
3_BAK10;9;nimmt;NL-3;Cloze;
3_BAK10;10;Vergehen;NL-3;Cloze;
3_BAK10;11;Bezug;NL-3;Cloze;
3_BAK10;12;wiss;NL-3;Cloze;
3_BAK10;13;nimmt;NL-3;Cloze;
3_BAK10;14;wenn;NL-3;Cloze;
3_BAK10;15;nicht;NL-3;Cloze;
3_BAK10;16;nach;NL-3;Cloze;
3_BAK10;17;den;NL-3;Cloze;
3_BAK10;1;3;SUS-NL;;
3_BAK10;2;3;SUS-NL;;
3_BAK10;3;3;SUS-NL;;
3_BAK10;4;2;SUS-NL;;
3_BAK10;5;3;SUS-NL;;
3_BAK10;6;4;SUS-NL;;
3_BAK10;7;2;SUS-NL;;
3_BAK10;8;2;SUS-NL;;
3_BAK10;9;2;SUS-NL;;
3_BAK10;1;4;Regular use of CL;;
1_BAK8;1;eine minderjährige Person;CL-1;OT;OT: Medium
1_BAK8;1;verheiratet;CL-1;Cloze;
1_BAK8;2;Schweizer;CL-1;Cloze;
1_BAK8;3;Kind;CL-1;Cloze;
1_BAK8;4;Kindes;CL-1;Cloze;
1_BAK8;5;Mutter;CL-1;Cloze;
1_BAK8;6;das;CL-1;Cloze;
1_BAK8;7;Mutter;CL-1;Cloze;
1_BAK8;8;dem;CL-1;Cloze;
1_BAK8;9;ist;CL-1;Cloze;
1_BAK8;10;Kind;CL-1;Cloze;
1_BAK8;11;und;CL-1;Cloze;
1_BAK8;12;Kindes;CL-1;Cloze;
1_BAK8;13;verheiratet;CL-1;Cloze;
1_BAK8;14;des;CL-1;Cloze;
1_BAK8;15;ist;CL-1;Cloze;
1_BAK8;16;minderjährige;CL-1;Cloze;
1_BAK8;17;ein;CL-1;Cloze;
1_BAK8;18;das;CL-1;Cloze;
1_BAK8;1;3;SUS-CL;;
1_BAK8;2;3;SUS-CL;;
1_BAK8;3;3;SUS-CL;;
1_BAK8;4;3;SUS-CL;;
1_BAK8;5;4;SUS-CL;;
1_BAK8;6;3;SUS-CL;;
1_BAK8;7;4;SUS-CL;;
1_BAK8;8;2;SUS-CL;;
1_BAK8;9;2;SUS-CL;;
1_BAK8;1;5;Distraction task;;
1_BAK8;1;Kind;NL-1;OT;OT: High
1_BAK8;2;eigene Kinder;NL-1;OT;OT: Medium
1_BAK8;1;von;NL-1;Cloze;
1_BAK8;2;Eltern;NL-1;Cloze;
1_BAK8;3;dessen;NL-1;Cloze;
1_BAK8;4;ist;NL-1;Cloze;
1_BAK8;5;von;NL-1;Cloze;
1_BAK8;6;dem;NL-1;Cloze;
1_BAK8;7;minderjährige;NL-1;Cloze;
1_BAK8;8;Vaters;NL-1;Cloze;
1_BAK8;9;nicht;NL-1;Cloze;
1_BAK8;10;nachgewiesener;NL-1;Cloze;
1_BAK8;11;Vater;NL-1;Cloze;
1_BAK8;12;auch;NL-1;Cloze;
1_BAK8;13;Mutter;NL-1;Cloze;
1_BAK8;14;Kind;NL-1;Cloze;
1_BAK8;15;eine;NL-1;Cloze;
1_BAK8;16;Kinder;NL-1;Cloze;
1_BAK8;17;des;NL-1;Cloze;
1_BAK8;1;3;;;
1_BAK8;2;3;;;
1_BAK8;3;3;;;
1_BAK8;4;3;;;
1_BAK8;5;4;;;
1_BAK8;6;3;;;
1_BAK8;7;4;;;
1_BAK8;8;2;;;
1_BAK8;9;3;;;
1_BAK8;1;3;Regular use of CL;;
1_ABK7;1;Kindesverhältnisses;NL-1;OT;OT: Medium
1_ABK7;1;von;NL-1;Cloze;
1_ABK7;2;Eltern;NL-1;Cloze;
1_ABK7;3;dessen;NL-1;Cloze;
1_ABK7;4;Bürgerin;NL-1;Cloze;
1_ABK7;5;einer;NL-1;Cloze;
1_ABK7;6;dem;NL-1;Cloze;
1_ABK7;7;minderjährige;NL-1;Cloze;
1_ABK7;8;-;NL-1;Cloze;
1_ABK7;9;nicht;NL-1;Cloze;
1_ABK7;10;die;NL-1;Cloze;
1_ABK7;11;Vater;NL-1;Cloze;
1_ABK7;12;als;NL-1;Cloze;
1_ABK7;13;Geburt;NL-1;Cloze;
1_ABK7;14;Kind;NL-1;Cloze;
1_ABK7;15;das;NL-1;Cloze;
1_ABK7;16;Kinder;NL-1;Cloze;
1_ABK7;17;das;NL-1;Cloze;
1_ABK7;1;3;SUS-NL;;
1_ABK7;2;4;SUS-NL;;
1_ABK7;3;2;SUS-NL;;
1_ABK7;4;2;SUS-NL;;
1_ABK7;5;4;SUS-NL;;
1_ABK7;6;2;SUS-NL;;
1_ABK7;7;3;SUS-NL;;
1_ABK7;8;3;SUS-NL;;
1_ABK7;9;3;SUS-NL;;
1_ABK7;1;5;Distraction task;;
1_ABK7;1;verheiratet;CL-1;Cloze;
1_ABK7;2;Schweizer;CL-1;Cloze;
1_ABK7;3;Kind;CL-1;Cloze;
1_ABK7;4;Kindes;CL-1;Cloze;
1_ABK7;5;Mutter;CL-1;Cloze;
1_ABK7;6;das;CL-1;Cloze;
1_ABK7;7;Mutter;CL-1;Cloze;
1_ABK7;8;dem;CL-1;Cloze;
1_ABK7;9;ist;CL-1;Cloze;
1_ABK7;10;Kind;CL-1;Cloze;
1_ABK7;11;und;CL-1;Cloze;
1_ABK7;12;Kindes;CL-1;Cloze;
1_ABK7;13;verheiratet;CL-1;Cloze;
1_ABK7;14;vom;CL-1;Cloze;
1_ABK7;15;ist;CL-1;Cloze;
1_ABK7;16;ausländische;CL-1;Cloze;
1_ABK7;17;ein;CL-1;Cloze;
1_ABK7;18;das;CL-1;Cloze;
1_ABK7;1;4;SUS-CL;;
1_ABK7;2;3;SUS-CL;;
1_ABK7;3;3;SUS-CL;;
1_ABK7;4;2;SUS-CL;;
1_ABK7;5;3;SUS-CL;;
1_ABK7;6;3;SUS-CL;;
1_ABK7;7;2;SUS-CL;;
1_ABK7;8;3;SUS-CL;;
1_ABK7;9;2;SUS-CL;;
1_ABK7;1;4;Regular use of CL;;
1_BAK5;1;Schweizer;CL-1;Cloze;
1_BAK5;2;Schweizer;CL-1;Cloze;
1_BAK5;3;Kind;CL-1;Cloze;
1_BAK5;4;Kindes;CL-1;Cloze;
1_BAK5;5;Mutter;CL-1;Cloze;
1_BAK5;6;das;CL-1;Cloze;
1_BAK5;7;Mutter;CL-1;Cloze;
1_BAK5;8;dem;CL-1;Cloze;
1_BAK5;9;ist;CL-1;Cloze;
1_BAK5;10;Kind;CL-1;Cloze;
1_BAK5;11;und;CL-1;Cloze;
1_BAK5;12;Kindes;CL-1;Cloze;
1_BAK5;13;verheiratet;CL-1;Cloze;
1_BAK5;14;vom;CL-1;Cloze;
1_BAK5;15;ist;CL-1;Cloze;
1_BAK5;16;minderjährige;CL-1;Cloze;
1_BAK5;17;ein;CL-1;Cloze;
1_BAK5;18;das;CL-1;Cloze;
1_BAK5;1;4;SUS-CL;;
1_BAK5;2;1;SUS-CL;;
1_BAK5;3;5;SUS-CL;;
1_BAK5;4;1;SUS-CL;;
1_BAK5;5;1;SUS-CL;;
1_BAK5;6;4;SUS-CL;;
1_BAK5;7;1;SUS-CL;;
1_BAK5;8;5;SUS-CL;;
1_BAK5;9;3;SUS-CL;;
1_BAK5;1;5;Distraction task;;
1_BAK5;1;von;NL-1;Cloze;
1_BAK5;2;Eltern;NL-1;Cloze;
1_BAK5;3;jeweils;NL-1;Cloze;
1_BAK5;4;Bürgerin;NL-1;Cloze;
1_BAK5;5;einer;NL-1;Cloze;
1_BAK5;6;dem;NL-1;Cloze;
1_BAK5;7;minderjährige;NL-1;Cloze;
1_BAK5;8;Vaters;NL-1;Cloze;
1_BAK5;9;nicht;NL-1;Cloze;
1_BAK5;10;die;NL-1;Cloze;
1_BAK5;11;Kind;NL-1;Cloze;
1_BAK5;12;beispielweise;NL-1;Cloze;
1_BAK5;13;Geburt;NL-1;Cloze;
1_BAK5;14;Kind;NL-1;Cloze;
1_BAK5;15;welches;NL-1;Cloze;
1_BAK5;16;Kindes;NL-1;Cloze;
1_BAK5;17;das;NL-1;Cloze;
1_BAK5;1;4;SUS-NL;;
1_BAK5;2;2;SUS-NL;;
1_BAK5;3;5;SUS-NL;;
1_BAK5;4;1;SUS-NL;;
1_BAK5;5;1;SUS-NL;;
1_BAK5;6;2;SUS-NL;;
1_BAK5;7;1;SUS-NL;;
1_BAK5;8;4;SUS-NL;;
1_BAK5;9;3;SUS-NL;;
1_BAK5;1;3;Regular use of CL;;
1_BAK6;1;und die Abstammung vom Vater bestätigt ist;CL-1;OT;OT: High
1_BAK6;2;minderjährige Person;CL-1;OT;OT: Medium
1_BAK6;3;ein Kind;CL-1;OT;OT: Medium
1_BAK6;4;dieses Kind;CL-1;OT;OT: Medium
1_BAK6;1;verheiratet;CL-1;Cloze;
1_BAK6;2;Schweizer;CL-1;Cloze;
1_BAK6;3;Kind;CL-1;Cloze;
1_BAK6;4;Kindes;CL-1;Cloze;
1_BAK6;5;Mutter;CL-1;Cloze;
1_BAK6;6;das;CL-1;Cloze;
1_BAK6;7;Mutter;CL-1;Cloze;
1_BAK6;8;dem;CL-1;Cloze;
1_BAK6;9;ist;CL-1;Cloze;
1_BAK6;10;Person;CL-1;Cloze;
1_BAK6;11;und;CL-1;Cloze;
1_BAK6;12;Kindes;CL-1;Cloze;
1_BAK6;13;verheiratet;CL-1;Cloze;
1_BAK6;14;vom;CL-1;Cloze;
1_BAK6;15;ist;CL-1;Cloze;
1_BAK6;16;minderjährige;CL-1;Cloze;
1_BAK6;17;ein;CL-1;Cloze;
1_BAK6;18;das;CL-1;Cloze;
1_BAK6;1;4;SUS-CL;;
1_BAK6;2;3;SUS-CL;;
1_BAK6;3;3;SUS-CL;;
1_BAK6;4;2;SUS-CL;;
1_BAK6;5;3;SUS-CL;;
1_BAK6;6;2;SUS-CL;;
1_BAK6;7;3;SUS-CL;;
1_BAK6;8;4;SUS-CL;;
1_BAK6;9;2;SUS-CL;;
1_BAK6;1;8;Distraction task;;
1_BAK6;1;das Kind einer Schweizer Bürgerin;NL-1;OT;OT: Low
1_BAK6;2;erwirbt durch die Begründung des Kindesverhältnisses zum Vater das Schweizer Bürgerrecht;NL-1;OT;OT: High
1_BAK6;3;eigene Kinder;NL-1;OT;OT: Low
1_BAK6;1;von;NL-1;Cloze;
1_BAK6;2;Eltern;NL-1;Cloze;
1_BAK6;3;dessen;NL-1;Cloze;
1_BAK6;4;Bürgerin;NL-1;Cloze;
1_BAK6;5;einer;NL-1;Cloze;
1_BAK6;6;dem;NL-1;Cloze;
1_BAK6;7;minderjährige;NL-1;Cloze;
1_BAK6;8;Vaters;NL-1;Cloze;
1_BAK6;9;nicht;NL-1;Cloze;
1_BAK6;10;die;NL-1;Cloze;
1_BAK6;11;Kind;NL-1;Cloze;
1_BAK6;12;wenn;NL-1;Cloze;
1_BAK6;13;Geburt;NL-1;Cloze;
1_BAK6;14;Kind;NL-1;Cloze;
1_BAK6;15;das;NL-1;Cloze;
1_BAK6;16;Kinder;NL-1;Cloze;
1_BAK6;17;das;NL-1;Cloze;
1_BAK6;1;4;SUS-NL;;
1_BAK6;2;3;SUS-NL;;
1_BAK6;3;3;SUS-NL;;
1_BAK6;4;2;SUS-NL;;
1_BAK6;5;2;SUS-NL;;
1_BAK6;6;2;SUS-NL;;
1_BAK6;7;3;SUS-NL;;
1_BAK6;8;4;SUS-NL;;
1_BAK6;9;2;SUS-NL;;
1_BAK6;1;4;Regular use of CL;;
1_ABK5;1;ausländische Kind;NL-1;OT;OT: High
1_ABK5;2;Begründungen des Kindesverhältnisses zum Vater;NL-1;OT;OT: Medium
1_ABK5;3;Schweizer Bürgerrecht;NL-1;OT;OT: Low
1_ABK5;4;Erwerb;NL-1;OT;OT: Low
1_ABK5;5;Absatz 2;NL-1;OT;OT: High
1_ABK5;1;man;NL-1;Cloze;
1_ABK5;2;Eltern;NL-1;Cloze;
1_ABK5;3;dessen;NL-1;Cloze;
1_ABK5;4;Bürgerin;NL-1;Cloze;
1_ABK5;5;einer;NL-1;Cloze;
1_ABK5;6;dem;NL-1;Cloze;
1_ABK5;7;minderjährige;NL-1;Cloze;
1_ABK5;8;Vaters;NL-1;Cloze;
1_ABK5;9;nicht;NL-1;Cloze;
1_ABK5;10;die;NL-1;Cloze;
1_ABK5;11;Vater;NL-1;Cloze;
1_ABK5;12;wenn;NL-1;Cloze;
1_ABK5;13;Geburt;NL-1;Cloze;
1_ABK5;14;Kind;NL-1;Cloze;
1_ABK5;15;das;NL-1;Cloze;
1_ABK5;16;Kinder;NL-1;Cloze;
1_ABK5;17;das;NL-1;Cloze;
1_ABK5;1;2;SUS-NL;;
1_ABK5;2;5;SUS-NL;;
1_ABK5;3;2;SUS-NL;;
1_ABK5;4;4;SUS-NL;;
1_ABK5;5;4;SUS-NL;;
1_ABK5;6;1;SUS-NL;;
1_ABK5;7;3;SUS-NL;;
1_ABK5;8;3;SUS-NL;;
1_ABK5;9;2;SUS-NL;;
1_ABK5;1;6;Distraction task;;
1_ABK5;1;Schweizer;CL-1;OT;OT: Low
1_ABK5;2;Schweizer;CL-1;OT;OT: Low
1_ABK5;3;Schweizer;CL-1;OT;OT: Low
1_ABK5;4;nicht;CL-1;OT;OT: Medium
1_ABK5;5;verheiratet;CL-1;OT;OT: Medium
1_ABK5;6;Schweizer;CL-1;OT;OT: Low
1_ABK5;7;ausländisch;CL-1;OT;OT: Low
1_ABK5;8;nicht verheiratet;CL-1;OT;OT: Medium
1_ABK5;9;Abstammung;CL-1;OT;OT: High
1_ABK5;10;Schwizer;CL-1;OT;OT: Low
1_ABK5;11;Person;CL-1;OT;OT: Medium
1_ABK5;12;Schweizer;CL-1;OT;OT: Low
1_ABK5;13;Schweizer;CL-1;OT;OT: Low
1_ABK5;1;verheiratet;CL-1;Cloze;
1_ABK5;2;Schweizer;CL-1;Cloze;
1_ABK5;3;Kind;CL-1;Cloze;
1_ABK5;4;Kindes;CL-1;Cloze;
1_ABK5;5;Mutter;CL-1;Cloze;
1_ABK5;6;das;CL-1;Cloze;
1_ABK5;7;Mutter;CL-1;Cloze;
1_ABK5;8;dem;CL-1;Cloze;
1_ABK5;9;ist;CL-1;Cloze;
1_ABK5;10;Kind;CL-1;Cloze;
1_ABK5;11;dabei;CL-1;Cloze;
1_ABK5;12;Kindes;CL-1;Cloze;
1_ABK5;13;verheiratet;CL-1;Cloze;
1_ABK5;14;des;CL-1;Cloze;
1_ABK5;15;ist;CL-1;Cloze;
1_ABK5;16;minderjährige;CL-1;Cloze;
1_ABK5;17;ein;CL-1;Cloze;
1_ABK5;18;das;CL-1;Cloze;
1_ABK5;1;4;SUS-CL;;
1_ABK5;2;2;SUS-CL;;
1_ABK5;3;4;SUS-CL;;
1_ABK5;4;3;SUS-CL;;
1_ABK5;5;4;SUS-CL;;
1_ABK5;6;3;SUS-CL;;
1_ABK5;7;2;SUS-CL;;
1_ABK5;8;3;SUS-CL;;
1_ABK5;9;2;SUS-CL;;
1_ABK5;1;4;Regular use of CL;;
1_BAK7;1;Abstammung;CL-1;OT;OT: High
1_BAK7;2;Person;CL-1;OT;OT: Medium
1_BAK7;3;Kind bekommt;CL-1;OT;OT: Medium
1_BAK7;1;verheiratet;CL-1;Cloze;
1_BAK7;2;Schweizer;CL-1;Cloze;
1_BAK7;3;Kind;CL-1;Cloze;
1_BAK7;4;Kindes;CL-1;Cloze;
1_BAK7;5;Mutter;CL-1;Cloze;
1_BAK7;6;das;CL-1;Cloze;
1_BAK7;7;Mutter;CL-1;Cloze;
1_BAK7;8;dem;CL-1;Cloze;
1_BAK7;9;ist;CL-1;Cloze;
1_BAK7;10;Kind;CL-1;Cloze;
1_BAK7;11;und;CL-1;Cloze;
1_BAK7;12;Kindes;CL-1;Cloze;
1_BAK7;13;verheiratet;CL-1;Cloze;
1_BAK7;14;des;CL-1;Cloze;
1_BAK7;15;ist;CL-1;Cloze;
1_BAK7;16;minderjährige;CL-1;Cloze;
1_BAK7;17;ein;CL-1;Cloze;
1_BAK7;18;das;CL-1;Cloze;
1_BAK7;1;3;SUS-CL;;
1_BAK7;2;4;SUS-CL;;
1_BAK7;3;2;SUS-CL;;
1_BAK7;4;2;SUS-CL;;
1_BAK7;5;5;SUS-CL;;
1_BAK7;6;2;SUS-CL;;
1_BAK7;7;5;SUS-CL;;
1_BAK7;8;2;SUS-CL;;
1_BAK7;9;1;SUS-CL;;
1_BAK7;1;6;Distraction task;;
1_BAK7;1;Kindesverhältnisses;NL-1;OT;OT: Medium
1_BAK7;1;von;NL-1;Cloze;
1_BAK7;2;Eltern;NL-1;Cloze;
1_BAK7;3;entweder;NL-1;Cloze;
1_BAK7;4;Bürgerin;NL-1;Cloze;
1_BAK7;5;der;NL-1;Cloze;
1_BAK7;6;dem;NL-1;Cloze;
1_BAK7;7;minderjährige;NL-1;Cloze;
1_BAK7;8;Bürgers;NL-1;Cloze;
1_BAK7;9;nicht;NL-1;Cloze;
1_BAK7;10;die;NL-1;Cloze;
1_BAK7;11;Vater;NL-1;Cloze;
1_BAK7;12;wenn;NL-1;Cloze;
1_BAK7;13;Geburt;NL-1;Cloze;
1_BAK7;14;Kind;NL-1;Cloze;
1_BAK7;15;das;NL-1;Cloze;
1_BAK7;16;Kinder;NL-1;Cloze;
1_BAK7;17;das;NL-1;Cloze;
1_BAK7;1;4;SUS-NL;;
1_BAK7;2;2;;;
1_BAK7;3;5;;;
1_BAK7;4;1;;;
1_BAK7;5;2;;;
1_BAK7;6;3;;;
1_BAK7;7;1;;;
1_BAK7;8;4;;;
1_BAK7;9;1;;;
1_BAK7;1;3;Regular use of CL;;
2_ABK6;1;Verantwortliche;NL-2;OT;OT: High
2_ABK6;2;betroffenen Person;NL-2;OT;OT: High
2_ABK6;3;Rechte nach diesem Gesetz geltend machen;NL-2;OT;OT: Medium
2_ABK6;4;Identität;NL-2;OT;OT: High
2_ABK6;5;Kontaktdaten;NL-2;OT;OT: High
2_ABK6;6;betroffenen Person;NL-2;OT;OT: High
2_ABK6;1;Person;NL-2;Cloze;
2_ABK6;2;relevantes;NL-2;Cloze;
2_ABK6;3;nicht;NL-2;Cloze;
2_ABK6;4;von;NL-2;Cloze;
2_ABK6;5;werden;NL-2;Cloze;
2_ABK6;6;Die Verantwortliche;NL-2;Cloze;
2_ABK6;7;nach;NL-2;Cloze;
2_ABK6;8;mit;NL-2;Cloze;
2_ABK6;9;sie;NL-2;Cloze;
2_ABK6;10;Gesetz;NL-2;Cloze;
2_ABK6;11;eine;NL-2;Cloze;
2_ABK6;12;die Person;NL-2;Cloze;
2_ABK6;13;Addresse;NL-2;Cloze;
2_ABK6;14;Person;NL-2;Cloze;
2_ABK6;15;Empfänger;NL-2;Cloze;
2_ABK6;16;Personen;NL-2;Cloze;
2_ABK6;17;mitgeteilt;NL-2;Cloze;
2_ABK6;18;von;NL-2;Cloze;
2_ABK6;19;dann;NL-2;Cloze;
2_ABK6;20;alle;NL-2;Cloze;
2_ABK6;21;mit;NL-2;Cloze;
2_ABK6;1;1;SUS-NL;;
2_ABK6;2;3;SUS-NL;;
2_ABK6;3;3;SUS-NL;;
2_ABK6;4;3;SUS-NL;;
2_ABK6;5;4;SUS-NL;;
2_ABK6;6;3;SUS-NL;;
2_ABK6;7;4;SUS-NL;;
2_ABK6;8;2;SUS-NL;;
2_ABK6;9;1;SUS-NL;;
2_ABK6;1;9;Distraction task;;
2_ABK6;1;Verantwortliche;CL-2;OT;OT: High
2_ABK6;2;personenbezogene Daten;CL-2;OT;OT: Medium
2_ABK6;3;Verantwortliche;CL-2;OT;OT: High
2_ABK6;4;personenbezogene Daten;CL-2;OT;OT: Medium
2_ABK6;5;Verantwortliche;CL-2;OT;OT: High
2_ABK6;6;Verantwortliche;CL-2;OT;OT: High
2_ABK6;7;Verantwortliche;CL-2;OT;OT: High
2_ABK6;8;Indentität;CL-2;OT;OT: Medium
2_ABK6;9;Zweck der Nutzung;CL-2;OT;OT: Medium
2_ABK6;10;Kategorien an Empfängern;CL-2;OT;OT: Medium
2_ABK6;11;ihre Rechte gemäss dem Datenschutzgesetz;CL-2;OT;OT: High
2_ABK6;12;Verantwortliche;CL-2;OT;OT: High
2_ABK6;13;personenbezogenen Daten;CL-2;OT;OT: Medium
2_ABK6;14;Verantwortliche;CL-2;OT;OT: High
2_ABK6;15;Kategorien;CL-2;OT;OT: Medium
2_ABK6;16;personenbezogenen Daten;CL-2;OT;OT: Medium
2_ABK6;1;und;CL-2;Cloze;
2_ABK6;2;Daten;CL-2;Cloze;
2_ABK6;3;betroffene;CL-2;Cloze;
2_ABK6;4;personenbezogene;CL-2;Cloze;
2_ABK6;5;die;CL-2;Cloze;
2_ABK6;6;von;CL-2;Cloze;
2_ABK6;7;muss;CL-2;Cloze;
2_ABK6;8;Person;CL-2;Cloze;
2_ABK6;9;dem;CL-2;Cloze;
2_ABK6;10;muss;CL-2;Cloze;
2_ABK6;11;folgendem;CL-2;Cloze;
2_ABK6;12;persönlichen Daten;CL-2;Cloze;
2_ABK6;13;über;CL-2;Cloze;
2_ABK6;14;der Daten;CL-2;Cloze;
2_ABK6;15;der;CL-2;Cloze;
2_ABK6;16;sie;CL-2;Cloze;
2_ABK6;17;Empfänger;CL-2;Cloze;
2_ABK6;18;Weitergeben;CL-2;Cloze;
2_ABK6;19;Verantwortliche;CL-2;Cloze;
2_ABK6;20;Gesetz;CL-2;Cloze;
2_ABK6;21;Daten;CL-2;Cloze;
2_ABK6;22;der;CL-2;Cloze;
2_ABK6;23;gesammelten;CL-2;Cloze;
2_ABK6;24;von;CL-2;Cloze;
2_ABK6;25;dann;CL-2;Cloze;
2_ABK6;26;Person;CL-2;Cloze;
2_ABK6;27;der;CL-2;Cloze;
2_ABK6;1;4;SUS-CL;;
2_ABK6;2;2;SUS-CL;;
2_ABK6;3;5;SUS-CL;;
2_ABK6;4;2;SUS-CL;;
2_ABK6;5;2;SUS-CL;;
2_ABK6;6;5;SUS-CL;;
2_ABK6;7;1;SUS-CL;;
2_ABK6;8;5;SUS-CL;;
2_ABK6;9;1;SUS-CL;;
2_ABK6;1;5;Regular use of CL;;
2_BAK5;1;Verantwortliche;CL-2;OT;OT: Medium
2_BAK5;2;Sammlung;CL-2;OT;OT: High
2_BAK5;3;nicht von der Person selbst;CL-2;OT;OT: High
2_BAK5;4;Identität;CL-2;OT;OT: High
2_BAK5;5;Zweck;CL-2;OT;OT: Low
2_BAK5;6;Nutzung;CL-2;OT;OT: Low
2_BAK5;7;Empfänger;CL-2;OT;OT: Medium
